
 .... [TRUNCATED] 
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<< 
 > Dato                                      :  Wed Feb 12 11:27:23 2014 
 > Slag                                      :  UP 
 > Ár                                        :  2012 
 > Skipabólk/-ar                             :  19 20 21 
 > Byrjanar og enda mánaŵ fyri ALK/ALD       :  JAN-DEC 
 > Skipabólk/-ar, sum longdir eru lántar frá :  0 
 > Skipabólk/-ar, sum vektir eru lántar frá  :  0 
 > Skipabólk/-ar, sum aldrar eru lántar frá  :  0 
 > ICES-øki                                  :  VB1 VB2 
 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 
> Alpha	 = 0.01522344
> Beta	 = 2.844654
> R^2	 = 0.9817154
> N	 = 17593
> Veida (kg.)	  = 20937881
> Rundveida (kg.) = 23241048
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>> 	 ALK-lykil 	 <<<<<<<<<<<<
 .... [TRUNCATED] 
$ALK
    longd 0 1 2  3   4  5  6  7 8 9 10 11 12 13 14 15 Sum Matad
60     60 0 0 0  0.046  41.447 30.828  7.383 0.311 0.000 0.000 0.000 0.000
61     61 0 0 0  0.018  29.746 29.184  8.430 0.476 0.000 0.000 0.000 0.000
62     62 0 0 0  0.006  20.341 27.063  9.432 0.709 0.000 0.000 0.000 0.000
63     63 0 0 0  0.002  13.254 24.583 10.338 1.027 0.001 0.000 0.000 0.000
64     64 0 0 0  0.001   8.229 21.874 11.102 1.444 0.002 0.000 0.001 0.000
65     65 0 0 0  0.000   4.868 19.065 11.680 1.975 0.006 0.001 0.001 0.000
66     66 0 0 0  0.000   2.744 16.278 12.040 2.623 0.013 0.002 0.003 0.001
67     67 0 0 0  0.000   1.474 13.614 12.159 3.386 0.029 0.004 0.006 0.001
68     68 0 0 0  0.000   0.754 11.153 12.031 4.247 0.061 0.011 0.013 0.003
69     69 0 0 0  0.000   0.368  8.950 11.662 5.177 0.119 0.024 0.026 0.006
70     70 0 0 0  0.000   0.171  7.035 11.076 6.132 0.221 0.050 0.050 0.011
71     71 0 0 0  0.000   0.076  5.417 10.306 7.057 0.388 0.100 0.092 0.021
72     72 0 0 0  0.000   0.032  4.086  9.395 7.893 0.643 0.189 0.163 0.039
73     73 0 0 0  0.000   0.013  3.019  8.392 8.579 1.005 0.337 0.276 0.068
74     74 0 0 0  0.000   0.005  2.185  7.343 9.061 1.483 0.569 0.448 0.115
75     75 0 0 0  0.000   0.002  1.549  6.295 9.299 2.066 0.905 0.695 0.187
76     76 0 0 0  0.000   0.001  1.076  5.288 9.274 2.718 1.361 1.034 0.292
77     77 0 0 0  0.000   0.000  0.732  4.351 8.988 3.376 1.932 1.474 0.439
78     78 0 0 0  0.000   0.000  0.488  3.508 8.464 3.959 2.591 2.011 0.633
79     79 0 0 0  0.000   0.000  0.318  2.771 7.746 4.383 3.280 2.629 0.879
80     80 0 0 0  0.000   0.000  0.203  2.145 6.888 4.582 3.921 3.291 1.174
81     81 0 0 0  0.000   0.000  0.127  1.626 5.952 4.522 4.428 3.946 1.506
82     82 0 0 0  0.000   0.000  0.078  1.208 4.998 4.213 4.721 4.531 1.857
83     83 0 0 0  0.000   0.000  0.047  0.879 4.078 3.707 4.753 4.983 2.202
84     84 0 0 0  0.000   0.000  0.028  0.627 3.234 3.079 4.520 5.249 2.510
85     85 0 0 0  0.000   0.000  0.016  0.438 2.492 2.414 4.059 5.295 2.749
86     86 0 0 0  0.000   0.000  0.009  0.300 1.866 1.787 3.442 5.116 2.895
87     87 0 0 0  0.000   0.000  0.005  0.201 1.357 1.249 2.756 4.734 2.931
88     88 0 0 0  0.000   0.000  0.003  0.132 0.960 0.824 2.084 4.196 2.852
