
 .... [TRUNCATED] 
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<< 
 > Dato                                      :  Wed Dec  3 14:51:17 2014 
 > Slag                                      :  HY 
 > Ár                                        :  2014 
 > Skipabólk/-ar                             :  19 
 > Byrjanar og enda mánaŵ fyri ALK/ALD       :  JAN-DEC 
 > Skipabólk/-ar, sum longdir eru lántar frá :  0 
 > Skipabólk/-ar, sum vektir eru lántar frá  :  0 
 > Skipabólk/-ar, sum aldrar eru lántar frá  :  0 
 > ICES-øki                                  :  VB1 
 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 
> Alpha	 = 0.01323203
> Beta	 = 2.890818
> R^2	 = 0.9409243
> N	 = 3194
> Veida (kg.)	  = 44444
> Rundveida (kg.) = 49332.84
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>> 	 ALK-lykil 	 <<<<<<<<<<<<
 .... [TRUNCATED] 
$ALK
    longd 0 1 2 3 4  5 6 7 8 9 10 11 12 13 14 15 Sum Matad
45     45 0 0 0.003 5.505 3.054 2.295 0.056 0.000 0.000 0.000 0.017 0.000  0  0  0  0 10.931   155
46     46 0 0 0.001 5.947 3.589 3.164 0.078 0.000 0.000 0.000 0.026 0.000  0  0  0  0 12.806   170
47     47 0 0 0.000 5.754 4.009 4.177 0.106 0.001 0.001 0.001 0.037 0.000  0  0  0  0 14.086   201
48     48 0 0 0.000 4.985 4.258 5.278 0.142 0.003 0.003 0.001 0.051 0.000  0  0  0  0 14.721   205
49     49 0 0 0.000 3.869 4.298 6.384 0.186 0.006 0.007 0.002 0.068 0.000  0  0  0  0 14.821   266
50     50 0 0 0.000 2.689 4.125 7.393 0.239 0.013 0.014 0.003 0.087 0.001  0  0  0  0 14.564   230
51     51 0 0 0.000 1.674 3.763 8.194 0.300 0.026 0.029 0.004 0.107 0.005  0  0  0  0 14.102   215
52     52 0 0 0.000 0.933 3.264 8.695 0.368 0.048 0.054 0.007 0.126 0.014  0  0  0  0 13.509   198
53     53 0 0 0.000 0.466 2.691 8.832 0.443 0.083 0.095 0.010 0.142 0.035  0  0  0  0 12.797   234
54     54 0 0 0.000 0.208 2.109 8.588 0.523 0.134 0.156 0.015 0.154 0.076  0  0  0  0 11.963   170
55     55 0 0 0.000 0.084 1.571 7.994 0.603 0.202 0.239 0.021 0.160 0.144  0  0  0  0 11.019   137
56     56 0 0 0.000 0.030 1.113 7.124 0.682 0.286 0.341 0.030 0.160 0.238  0  0  0  0 10.003   137
57     57 0 0 0.000 0.010 0.749 6.076 0.755 0.379 0.456 0.040 0.154 0.340  0  0  0  0  8.959   123
58     58 0 0 0.000 0.003 0.480 4.962 0.819 0.470 0.568 0.052 0.142 0.421  0  0  0  0  7.917    96
59     59 0 0 0.000 0.001 0.292 3.878 0.870 0.547 0.661 0.066 0.126 0.452  0  0  0  0  6.893    60
60     60 0 0 0.000 0.000 0.169 2.902 0.905 0.597 0.719 0.080 0.107 0.421  0  0  0  0  5.900    61
61     61 0 0 0.000 0.000 0.093 2.079 0.921 0.610 0.730 0.095 0.087 0.340  0  0  0  0  4.955    46
62     62 0 0 0.000 0.000 0.049 1.426 0.919 0.584 0.691 0.110 0.068 0.238  0  0  0  0  4.084    50
